ID;VL_FATU;VL_SLDO;DT_ABRT;DS_CNAE;DT_REFE
CNPJ_03037;163037512;-19983532;27/08/2008;Cultivo de soja;31/01/2025
CNPJ_03038;704099;-47267;15/11/2014;Comércio atacadista de bebidas;31/01/2025
CNPJ_03039;2570856;-133657;20/09/2022;Construção de edifícios;31/01/2025
CNPJ_03040;265014;678;29/12/2019;Produção cinematográfica;31/01/2025
CNPJ_03041;4865473;-477767;24/08/2017;Saneamento básico;31/01/2025
CNPJ_03042;46136132;-4216304;14/09/1994;Administração pública;31/01/2025
CNPJ_03043;903680;33702;23/07/2018;Fabricação de móveis;31/01/2025
CNPJ_03044;139176806;19164602;24/01/2014;Transporte rodoviário de carga;31/01/2025
CNPJ_03045;167386902;-5529055;21/05/2015;Produção de alumínio;31/01/2025
CNPJ_03046;137884769;-8393346;30/10/2003;Restaurantes e similares;31/01/2025
CNPJ_03047;72845243;-495056;17/10/1998;Distribuição de energia elétrica;31/01/2025
CNPJ_03048;177177;-14810;04/04/2022;Planos de saúde;31/01/2025
CNPJ_03049;2838519;208067;14/12/2020;Correios e entregas expressas;31/01/2025
CNPJ_03050;19263323;1436759;12/04/2017;Planos de saúde;31/01/2025
CNPJ_03051;1028059;60389;27/02/2018;Padaria e confeitaria;31/01/2025
CNPJ_03052;1248085;-33884;01/09/2016;Fabricação de produtos químicos;31/01/2025
CNPJ_03053;269769;137;16/12/2019;Restaurantes e similares;31/01/2025
CNPJ_03054;1813151;-101549;26/05/2016;Transporte ferroviário de carga;31/01/2025
CNPJ_03055;928164;311;29/01/2021;Educação superior;31/01/2025
CNPJ_03056;101494;8207;25/08/2019;Armazenamento geral;31/01/2025
CNPJ_03057;23217440;-715625;07/05/1999;Cultivo de soja;31/01/2025
CNPJ_03058;2225348;107074;17/02/2020;Fabricação de caminhões e ônibus;31/01/2025
CNPJ_03059;225467;1373;16/01/2022;Televisão por assinatura;31/01/2025
CNPJ_03060;527033;30098;26/10/2022;Seguros de vida;31/01/2025
CNPJ_03061;235188;-16810;08/06/2020;Extração de minério de ferro;31/01/2025
CNPJ_03062;171269;-11739;02/11/2023;Restaurantes e similares;31/01/2025
CNPJ_03063;221468;-8585;02/09/2019;Telecomunicações sem fio;31/01/2025
CNPJ_03064;29970695;-4329851;09/05/2021;Cultivo de trigo;31/01/2025
CNPJ_03065;22038844;502796;06/01/2013;Transporte ferroviário de carga;31/01/2025
CNPJ_03066;740666;-73225;06/10/2022;Comércio atacadista de medicamentos;31/01/2025
CNPJ_03067;26796414;-1351884;14/02/2004;Restaurantes e similares;31/01/2025
CNPJ_03068;283509;12941;06/12/2022;Extração de petróleo e gás natural;31/01/2025
CNPJ_03069;1454428;33003;10/11/2020;Padaria e confeitaria;31/01/2025
CNPJ_03070;9732815;-278982;21/08/2012;Produção de alumínio;31/01/2025
CNPJ_03071;150734044;13791043;12/05/1999;Extração de minério de ferro;31/01/2025
CNPJ_03072;21241894;510260;02/05/2003;Cultivo de arroz;31/01/2025
CNPJ_03073;141357;-9665;20/11/2021;Comércio atacadista de tecidos;31/01/2025
CNPJ_03074;1210361;-79088;05/02/2016;Fabricação de móveis;31/01/2025
CNPJ_03075;1585439;44174;29/08/2017;Cultivo de arroz;31/01/2025
CNPJ_03076;757094;-35375;09/03/2019;Fabricação de produtos químicos;31/01/2025
CNPJ_03077;147173;-12535;14/09/2021;Cultivo de milho;31/01/2025
CNPJ_03078;1733644;117816;07/04/2014;Restaurantes e similares;31/01/2025
CNPJ_03079;28522635;1321515;26/08/2001;Extração de petróleo e gás natural;31/01/2025
CNPJ_03080;233693;-2701;05/10/2019;Distribuição de energia elétrica;31/01/2025
CNPJ_03081;1893617;-14654;22/05/2017;Consultoria empresarial;31/01/2025
CNPJ_03082;2336051;196214;17/10/2022;Extração de petróleo e gás natural;31/01/2025
CNPJ_03083;83518502;-2052655;27/02/2003;Planos de saúde;31/01/2025
CNPJ_03084;169092;-14882;11/11/2023;Saneamento básico;31/01/2025
CNPJ_03085;2102160;189162;02/12/2014;Comércio atacadista de tecidos;31/01/2025
CNPJ_03086;410024;-9583;03/08/2021;Geração de energia elétrica;31/01/2025
CNPJ_03087;29471305;852167;23/08/2001;Telecomunicações sem fio;31/01/2025
CNPJ_03088;103603;6233;25/12/2023;Serviços de tecnologia da informação;31/01/2025
CNPJ_03089;26623086;-1792736;12/04/2019;Cultivo de soja;31/01/2025
CNPJ_03090;986126;86518;10/12/2017;Cultivo de trigo;31/01/2025
CNPJ_03091;51425;-255;05/02/2022;Transporte rodoviário de carga;31/01/2025
CNPJ_03092;383004;17560;04/11/2021;Atividades hospitalares;31/01/2025
CNPJ_03093;468223;41807;14/06/2020;Padaria e confeitaria;31/01/2025
CNPJ_03094;2417819;-44606;09/02/2019;Padaria e confeitaria;31/01/2025
CNPJ_03095;157164;16329;28/08/2023;Geração de energia elétrica;31/01/2025
CNPJ_03096;210028;17957;06/11/2020;Produção cinematográfica;31/01/2025
CNPJ_03097;1963800;-95365;11/04/2018;Seguros de vida;31/01/2025
CNPJ_03098;51807;4317;15/03/2020;Comércio atacadista de bebidas;31/01/2025
CNPJ_03099;17335147;-1093469;08/08/2016;Comércio atacadista de medicamentos;31/01/2025
CNPJ_03100;2270066;223215;21/03/2021;Atividades de bancos múltiplos;31/01/2025
CNPJ_03101;447218;-19219;21/08/2019;Televisão por assinatura;31/01/2025
CNPJ_03102;1428226;-41839;23/08/2014;Administração pública;31/01/2025
CNPJ_03103;497618;13692;12/06/2015;Construção de rodovias;31/01/2025
CNPJ_03104;311496;12564;27/08/2022;Construção de rodovias;31/01/2025
CNPJ_03105;1050478;25627;21/05/2021;Geração de energia elétrica;31/01/2025
CNPJ_03106;245827;34501;13/04/2021;Fabricação de caminhões e ônibus;31/01/2025
CNPJ_03107;105946;-3458;25/02/2023;Produção de alumínio;31/01/2025
CNPJ_03108;70502874;-2801725;13/10/1994;Comércio atacadista de tecidos;31/01/2025
CNPJ_03109;1165914;53109;02/08/2020;Saneamento básico;31/01/2025
CNPJ_03110;169497;4321;03/02/2019;Telecomunicações sem fio;31/01/2025
CNPJ_03111;102155;5027;21/12/2022;Engenharia civil;31/01/2025
CNPJ_03112;1026955;-64707;27/09/2019;Comércio atacadista de medicamentos;31/01/2025
CNPJ_03113;132939247;-392214;27/07/2002;Telecomunicações sem fio;31/01/2025
CNPJ_03114;2474322;-5559;08/01/2019;Comércio atacadista de medicamentos;31/01/2025
CNPJ_03115;1124732;-92374;30/07/2014;Montagem industrial;31/01/2025
CNPJ_03116;184637671;18227697;28/04/2012;Fabricação de automóveis;31/01/2025
CNPJ_03117;259880;7250;26/01/2023;Atividades de bancos múltiplos;31/01/2025
CNPJ_03118;3013868;84979;20/08/2000;Obras de infraestrutura elétrica;31/01/2025
CNPJ_03119;1148033;61655;18/02/2016;Transporte ferroviário de carga;31/01/2025
CNPJ_03120;88546;-4921;22/09/2020;Comércio atacadista de bebidas;31/01/2025
CNPJ_03121;793773;116207;19/03/2019;Geração de energia elétrica;31/01/2025
CNPJ_03122;1583974;-18155;10/03/2022;Fabricação de produtos químicos;31/01/2025
CNPJ_03123;577736;-19837;30/10/2021;Transporte ferroviário de carga;31/01/2025
CNPJ_03124;83771;7307;28/11/2022;Televisão por assinatura;31/01/2025
CNPJ_03125;1245231;-7474;01/02/2017;Cultivo de trigo;31/01/2025
CNPJ_03126;190954;10505;15/05/2023;Administração pública;31/01/2025
CNPJ_03127;132897;-2590;23/06/2021;Fabricação de automóveis;31/01/2025
CNPJ_03128;127111;1026;23/08/2019;Consultoria empresarial;31/01/2025
CNPJ_03129;186490;21175;16/02/2022;Restaurantes e similares;31/01/2025
CNPJ_03130;168842;1478;25/07/2020;Atividades hospitalares;31/01/2025
CNPJ_03131;25235437;-2143803;24/12/2012;Atividades hospitalares;31/01/2025
CNPJ_03132;244480;23052;21/06/2023;Comércio atacadista de medicamentos;31/01/2025
CNPJ_03133;2854974;328415;17/12/2019;Televisão por assinatura;31/01/2025
CNPJ_03134;189730;1973;09/07/2023;Construção de barragens;31/01/2025
CNPJ_03135;110236696;-1922936;13/01/2015;Construção de rodovias;31/01/2025
CNPJ_03136;1305023;104251;05/03/2020;Consultoria empresarial;31/01/2025
CNPJ_03137;198950;1366;14/09/2023;Construção de barragens;31/01/2025
CNPJ_03138;288890;24689;31/07/2020;Restaurantes e similares;31/01/2025
CNPJ_03139;1435078;-140913;01/10/2022;Saneamento básico;31/01/2025
CNPJ_03140;1791854;176761;31/07/2015;Saneamento básico;31/01/2025
CNPJ_03141;121971;-845;10/01/2021;Comércio varejista de alimentos;31/01/2025
CNPJ_03142;21859026;-1674545;11/09/1999;Saneamento básico;31/01/2025
CNPJ_03143;77241229;-7486010;07/11/2002;Restaurantes e similares;31/01/2025
CNPJ_03144;180691;-91;27/11/2023;Atividades de bancos múltiplos;31/01/2025
CNPJ_03145;102714;-4909;24/09/2022;Comércio varejista de alimentos;31/01/2025
CNPJ_03146;2677822;31642;24/07/2016;Cultivo de milho;31/01/2025
CNPJ_03147;25751244;1575051;22/01/2010;Construção de barragens;31/01/2025
CNPJ_03148;1341589;-45008;25/06/2015;Fabricação de automóveis;31/01/2025
CNPJ_03149;510921;14767;25/07/2022;Hotéis e pousadas;31/01/2025
CNPJ_03150;1280050;-189489;01/10/2017;Correios e entregas expressas;31/01/2025
CNPJ_03151;14757674;476418;23/12/2004;Comércio varejista de combustíveis;31/01/2025
CNPJ_03152;145085162;-12571717;10/03/2006;Serviços de tecnologia da informação;31/01/2025
CNPJ_03153;158100125;-5381802;21/01/2005;Transporte ferroviário de carga;31/01/2025
CNPJ_03154;827435;7101;07/01/2017;Fabricação de automóveis;31/01/2025
CNPJ_03155;2585374;123697;18/06/2016;Construção de barragens;31/01/2025
CNPJ_03156;1284320;26255;24/08/2014;Educação superior;31/01/2025
CNPJ_03157;2098013;147126;12/12/2018;Cultivo de milho;31/01/2025
CNPJ_03158;255384;18941;22/10/2022;Serviços de tecnologia da informação;31/01/2025
CNPJ_03159;10192691;548466;11/08/2008;Comércio varejista de alimentos;31/01/2025
CNPJ_03160;2656218;56228;02/04/2020;Comércio atacadista de bebidas;31/01/2025
CNPJ_03161;2806841;-148808;07/09/2014;Obras de infraestrutura elétrica;31/01/2025
CNPJ_03162;138356259;14065215;30/08/2005;Distribuição de energia elétrica;31/01/2025
CNPJ_03163;1389634;-34238;25/05/2021;Construção de rodovias;31/01/2025
CNPJ_03164;1330033;-82117;29/06/2021;Comércio atacadista de medicamentos;31/01/2025
CNPJ_03165;26865262;-829032;28/05/2017;Comércio atacadista de tecidos;31/01/2025
CNPJ_03166;178065;-6087;29/06/2020;Fabricação de automóveis;31/01/2025
CNPJ_03167;299556;-11445;17/03/2019;Cultivo de trigo;31/01/2025
CNPJ_03168;2535949;218905;28/11/2014;Comércio atacadista de alimentos;31/01/2025
CNPJ_03169;4518119;44993;26/05/2007;Comércio atacadista de bebidas;31/01/2025
CNPJ_03170;24919452;-1989278;07/11/2000;Cultivo de trigo;31/01/2025
CNPJ_03171;4443722;-247785;08/11/2005;Restaurantes e similares;31/01/2025
CNPJ_03172;582232;9686;17/04/2017;Extração de minério de ferro;31/01/2025
CNPJ_03173;2569748;124619;16/03/2019;Produção cinematográfica;31/01/2025
CNPJ_03174;1718272;-130746;26/11/2020;Cultivo de soja;31/01/2025
CNPJ_03175;1131030;111328;18/09/2018;Comércio atacadista de tecidos;31/01/2025
CNPJ_03176;180394;-4545;22/07/2023;Padaria e confeitaria;31/01/2025
CNPJ_03177;2182114;-294;17/02/2019;Hotéis e pousadas;31/01/2025
CNPJ_03178;2609898;-257405;19/03/2014;Seguros de vida;31/01/2025
CNPJ_03179;171928024;-6504788;20/01/2008;Atividades de bancos múltiplos;31/01/2025
CNPJ_03180;2478076;-118;06/12/2020;Atividades de bancos múltiplos;31/01/2025
CNPJ_03181;1381237;-60440;13/10/2019;Geração de energia elétrica;31/01/2025
CNPJ_03182;18096042;-1589831;13/10/2000;Fabricação de produtos químicos;31/01/2025
CNPJ_03183;299941;-943;29/02/2020;Cultivo de arroz;31/01/2025
CNPJ_03184;27388531;-2012528;23/11/2003;Construção de edifícios;31/01/2025
CNPJ_03185;225019;-4090;16/12/2021;Planos de saúde;31/01/2025
CNPJ_03186;228337;16551;15/07/2023;Restaurantes e similares;31/01/2025
CNPJ_03187;20013949;953618;27/12/2012;Saneamento básico;31/01/2025
CNPJ_03188;133804;11917;04/03/2019;Fabricação de produtos químicos;31/01/2025
CNPJ_03189;7403517;-238666;03/08/2018;Atividades de bancos múltiplos;31/01/2025
CNPJ_03190;11503126;821580;14/11/2016;Comércio varejista de combustíveis;31/01/2025
CNPJ_03191;95606883;2924718;02/10/2008;Consultoria empresarial;31/01/2025
CNPJ_03192;8697485;-490989;08/09/2000;Planos de saúde;31/01/2025
CNPJ_03193;208363;11368;21/02/2020;Comércio atacadista de medicamentos;31/01/2025
CNPJ_03194;123008;-3359;08/07/2022;Cultivo de arroz;31/01/2025
CNPJ_03195;508204;-27373;12/08/2015;Comércio atacadista de medicamentos;31/01/2025
CNPJ_03196;142345;11671;03/04/2023;Transporte ferroviário de carga;31/01/2025
CNPJ_03197;644505;-44877;02/03/2019;Comércio varejista de combustíveis;31/01/2025
CNPJ_03198;664667;38673;15/04/2015;Seguros de vida;31/01/2025
CNPJ_03199;8146692;984833;09/06/2007;Televisão por assinatura;31/01/2025
CNPJ_03200;59794;3879;02/03/2023;Construção de rodovias;31/01/2025
CNPJ_03201;1203266;-54339;24/11/2018;Telecomunicações sem fio;31/01/2025
CNPJ_03202;120714;-353;24/05/2021;Construção de barragens;31/01/2025
CNPJ_03203;2700912;-389571;05/06/2018;Transporte rodoviário de carga;31/01/2025
CNPJ_03204;6172112;-337579;24/03/2021;Telecomunicações sem fio;31/01/2025
CNPJ_03205;108983992;-6970079;18/07/2013;Fabricação de caminhões e ônibus;31/01/2025
CNPJ_03206;146858;-14397;26/08/2020;Produção cinematográfica;31/01/2025
CNPJ_03207;14947789;-505381;16/03/2020;Transporte rodoviário de carga;31/01/2025
CNPJ_03208;78730;-2330;11/03/2022;Comércio atacadista de medicamentos;31/01/2025
CNPJ_03209;1279865;-91297;15/11/2020;Seguros de vida;31/01/2025
CNPJ_03210;120747;-2415;02/10/2020;Produção de ferro-gusa;31/01/2025
CNPJ_03211;1803125;-102633;11/01/2015;Produção de alumínio;31/01/2025
CNPJ_03212;1259378;-87534;18/07/2014;Produção de alumínio;31/01/2025
CNPJ_03213;2355259;-89296;21/04/2017;Comércio varejista de alimentos;31/01/2025
CNPJ_03214;207587;8535;04/06/2020;Fabricação de caminhões e ônibus;31/01/2025
CNPJ_03215;12829072;-1280305;02/10/2010;Fabricação de papel;31/01/2025
CNPJ_03216;196487;-14701;22/10/2019;Comércio atacadista de alimentos;31/01/2025
CNPJ_03217;1711303;-169202;12/01/2014;Atividades de bancos múltiplos;31/01/2025
CNPJ_03218;626047;33066;14/06/2014;Armazenamento geral;31/01/2025
CNPJ_03219;18269461;-1212890;08/03/2004;Comércio varejista de alimentos;31/01/2025
CNPJ_03220;2949294;269496;01/08/2021;Fabricação de papel;31/01/2025
CNPJ_03221;212520;19094;08/02/2021;Televisão por assinatura;31/01/2025
CNPJ_03222;11588290;-160884;24/05/2005;Montagem industrial;31/01/2025
CNPJ_03223;2611618;-36389;24/12/2017;Fabricação de papel;31/01/2025
CNPJ_03224;23450645;-1760295;26/05/2021;Comércio atacadista de alimentos;31/01/2025
CNPJ_03225;286206;-3808;08/09/2019;Transporte ferroviário de carga;31/01/2025
CNPJ_03226;216874;14284;09/06/2020;Cultivo de trigo;31/01/2025
CNPJ_03227;3592425;-237356;07/04/2015;Produção cinematográfica;31/01/2025
CNPJ_03228;156329976;2726696;25/11/1999;Armazenamento geral;31/01/2025
CNPJ_03229;190004;726;28/12/2022;Fabricação de produtos químicos;31/01/2025
CNPJ_03230;1983545;-4443;30/05/2019;Consultoria empresarial;31/01/2025
CNPJ_03231;401617;-38280;21/11/2016;Produção de alumínio;31/01/2025
CNPJ_03232;222810;9758;13/05/2021;Fabricação de móveis;31/01/2025
CNPJ_03233;26897266;1325458;27/03/2006;Televisão por assinatura;31/01/2025
CNPJ_03234;1963672;-145120;22/02/2017;Transporte ferroviário de carga;31/01/2025
CNPJ_03235;129655999;675072;07/12/1994;Seguros de vida;31/01/2025
CNPJ_03236;13236114;89767;14/08/2003;Transporte ferroviário de carga;31/01/2025
CNPJ_03237;1278092;-113664;14/05/2019;Comércio atacadista de alimentos;31/01/2025
CNPJ_03238;86301;5922;03/03/2023;Engenharia civil;31/01/2025
CNPJ_03239;16083429;-637165;05/01/2005;Comércio atacadista de tecidos;31/01/2025
CNPJ_03240;11860694;152694;10/07/2021;Cultivo de arroz;31/01/2025
CNPJ_03241;10467094;305649;15/07/2017;Comércio varejista de alimentos;31/01/2025
CNPJ_03242;2154201;-85780;23/12/2014;Produção de alumínio;31/01/2025
CNPJ_03243;1670620;-32159;31/10/2017;Cultivo de soja;31/01/2025
CNPJ_03244;8910291;178972;19/10/2007;Planos de saúde;31/01/2025
CNPJ_03245;101936;5473;26/09/2021;Comércio atacadista de medicamentos;31/01/2025
CNPJ_03246;282809;-4224;04/04/2023;Extração de minério de ferro;31/01/2025
CNPJ_03247;20545678;2010725;14/10/2020;Fabricação de papel;31/01/2025
CNPJ_03248;1197558;-38571;05/07/2015;Educação superior;31/01/2025
CNPJ_03249;22808347;-1999445;19/06/1999;Construção de edifícios;31/01/2025
CNPJ_03250;2971045;-29023;26/10/2021;Fabricação de papel;31/01/2025
CNPJ_03251;2811970;118878;22/06/2019;Produção de alumínio;31/01/2025
CNPJ_03252;214213;10936;17/10/2023;Televisão por assinatura;31/01/2025
CNPJ_03253;68729;-4150;25/11/2019;Fabricação de caminhões e ônibus;31/01/2025
CNPJ_03254;83770110;4653231;25/11/2011;Construção de rodovias;31/01/2025
CNPJ_03255;2408835;-63402;23/01/2015;Produção de alumínio;31/01/2025
CNPJ_03256;67708;-493;15/10/2021;Planos de saúde;31/01/2025
CNPJ_03257;227916;-21197;11/09/2023;Cultivo de trigo;31/01/2025
CNPJ_03258;95505;2914;31/08/2019;Extração de petróleo e gás natural;31/01/2025
CNPJ_03259;294062;-3523;22/05/2022;Fabricação de caminhões e ônibus;31/01/2025
CNPJ_03260;167509;15360;17/11/2023;Comércio atacadista de tecidos;31/01/2025
CNPJ_03261;730327;-67015;01/01/2017;Hotéis e pousadas;31/01/2025
CNPJ_03262;15804462;1516556;06/09/2007;Educação superior;31/01/2025
CNPJ_03263;1662964;-241436;22/02/2022;Seguros de vida;31/01/2025
CNPJ_03264;1665011;41286;29/01/2021;Comércio atacadista de alimentos;31/01/2025
CNPJ_03265;2334064;-189945;31/03/2016;Construção de edifícios;31/01/2025
CNPJ_03266;204597;-1483;18/03/2023;Fabricação de produtos químicos;31/01/2025
CNPJ_03267;252736;22829;18/02/2020;Restaurantes e similares;31/01/2025
CNPJ_03268;25731477;1958682;13/05/2006;Comércio atacadista de calçados;31/01/2025
CNPJ_03269;1592702;23594;15/08/2022;Produção de alumínio;31/01/2025
CNPJ_03270;2487719;246370;28/07/2019;Engenharia civil;31/01/2025
CNPJ_03271;372702;-11549;17/01/2016;Distribuição de energia elétrica;31/01/2025
CNPJ_03272;2887745;-63398;06/08/2014;Cultivo de soja;31/01/2025
CNPJ_03273;1824486;57700;09/10/2022;Cultivo de arroz;31/01/2025
CNPJ_03274;1753803;104305;07/09/2017;Produção de alumínio;31/01/2025
CNPJ_03275;2362407;139236;12/08/2022;Atividades de bancos múltiplos;31/01/2025
CNPJ_03276;194680;-11875;18/02/2021;Extração de petróleo e gás natural;31/01/2025
CNPJ_03277;42236810;-2110564;08/05/2011;Atividades de bancos múltiplos;31/01/2025
CNPJ_03278;639211;-56380;17/02/2014;Comércio atacadista de bebidas;31/01/2025
CNPJ_03279;81077;3678;19/06/2019;Geração de energia elétrica;31/01/2025
CNPJ_03280;157298805;10966762;13/05/2013;Saneamento básico;31/01/2025
CNPJ_03281;29911085;1067166;09/03/2013;Comércio varejista de alimentos;31/01/2025
CNPJ_03282;21963108;2022629;09/10/2005;Cultivo de trigo;31/01/2025
CNPJ_03283;2215914;175705;31/03/2022;Obras de infraestrutura elétrica;31/01/2025
CNPJ_03284;117572;3272;29/01/2021;Comércio varejista de alimentos;31/01/2025
CNPJ_03285;180850;5429;30/08/2021;Comércio varejista de combustíveis;31/01/2025
CNPJ_03286;291345;14719;20/06/2020;Consultoria empresarial;31/01/2025
CNPJ_03287;85612421;-6708380;01/01/2009;Cultivo de milho;31/01/2025
CNPJ_03288;2476926;161154;22/08/2020;Comércio varejista de alimentos;31/01/2025
CNPJ_03289;69533;3582;03/09/2022;Serviços de tecnologia da informação;31/01/2025
CNPJ_03290;2192774;3052;11/12/2020;Cultivo de arroz;31/01/2025
CNPJ_03291;2033207;75554;31/05/2015;Distribuição de energia elétrica;31/01/2025
CNPJ_03292;9035322;-15496;31/03/2017;Construção de barragens;31/01/2025
CNPJ_03293;187701;2950;06/07/2023;Defesa nacional;31/01/2025
CNPJ_03294;573295;-43595;18/11/2015;Defesa nacional;31/01/2025
CNPJ_03295;220142;-17406;25/01/2021;Administração pública;31/01/2025
CNPJ_03296;266334;30142;13/07/2022;Comércio atacadista de alimentos;31/01/2025
CNPJ_03297;2332803;-125922;24/09/2022;Comércio atacadista de medicamentos;31/01/2025
CNPJ_03298;545224;14939;23/10/2022;Comércio atacadista de calçados;31/01/2025
CNPJ_03299;1685223;-35938;15/08/2019;Comércio atacadista de alimentos;31/01/2025
CNPJ_03300;877784;79483;05/06/2015;Cultivo de trigo;31/01/2025
CNPJ_03301;9284090;361138;23/11/2004;Seguros de vida;31/01/2025
CNPJ_03302;258719;-3075;18/09/2020;Comércio atacadista de medicamentos;31/01/2025
